current_label,gcs_uri,human_label,frame_no,video_id,unique_id
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/387.jpg,TRUE,387,000051,000051_387.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/394.jpg,TRUE,394,000051,000051_394.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/407.jpg,TRUE,407,000051,000051_407.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/413.jpg,TRUE,413,000051,000051_413.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/417.jpg,TRUE,417,000051,000051_417.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/420.jpg,TRUE,420,000051,000051_420.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/425.jpg,TRUE,425,000051,000051_425.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000051/433.jpg,TRUE,433,000051,000051_433.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/0.jpg,FALSE,#VALUE!,000052,000052_0.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/8.jpg,FALSE,#VALUE!,000052,000052_8.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/13.jpg,FALSE,13,000052,000052_13.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/18.jpg,FALSE,18,000052,000052_18.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/32.jpg,FALSE,32,000052,000052_32.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/48.jpg,FALSE,48,000052,000052_48.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/52.jpg,FALSE,52,000052,000052_52.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/54.jpg,FALSE,54,000052,000052_54.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/81.jpg,FALSE,81,000052,000052_81.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/82.jpg,FALSE,82,000052,000052_82.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/87.jpg,FALSE,87,000052,000052_87.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/90.jpg,FALSE,90,000052,000052_90.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/96.jpg,FALSE,96,000052,000052_96.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/102.jpg,FALSE,102,000052,000052_102.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/103.jpg,FALSE,103,000052,000052_103.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/107.jpg,FALSE,107,000052,000052_107.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/111.jpg,FALSE,111,000052,000052_111.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/152.jpg,FALSE,152,000052,000052_152.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/159.jpg,FALSE,159,000052,000052_159.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/168.jpg,FALSE,168,000052,000052_168.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/173.jpg,FALSE,173,000052,000052_173.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/205.jpg,TRUE,205,000052,000052_205.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/208.jpg,TRUE,208,000052,000052_208.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/221.jpg,TRUE,221,000052,000052_221.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/225.jpg,TRUE,225,000052,000052_225.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/231.jpg,TRUE,231,000052,000052_231.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/232.jpg,TRUE,232,000052,000052_232.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/241.jpg,TRUE,241,000052,000052_241.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/258.jpg,TRUE,258,000052,000052_258.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/283.jpg,TRUE,283,000052,000052_283.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/287.jpg,TRUE,287,000052,000052_287.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/290.jpg,TRUE,290,000052,000052_290.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/299.jpg,TRUE,299,000052,000052_299.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/309.jpg,TRUE,309,000052,000052_309.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/312.jpg,TRUE,312,000052,000052_312.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/329.jpg,TRUE,329,000052,000052_329.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000052/357.jpg,TRUE,357,000052,000052_357.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/3.jpg,FALSE,#VALUE!,000053,000053_3.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/19.jpg,FALSE,19,000053,000053_19.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/21.jpg,FALSE,21,000053,000053_21.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/45.jpg,FALSE,45,000053,000053_45.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/49.jpg,FALSE,49,000053,000053_49.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/63.jpg,TRUE,63,000053,000053_63.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/70.jpg,TRUE,70,000053,000053_70.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/72.jpg,TRUE,72,000053,000053_72.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/95.jpg,TRUE,95,000053,000053_95.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/98.jpg,TRUE,98,000053,000053_98.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/99.jpg,TRUE,99,000053,000053_99.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/122.jpg,TRUE,122,000053,000053_122.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/124.jpg,TRUE,124,000053,000053_124.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/134.jpg,TRUE,134,000053,000053_134.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/164.jpg,TRUE,164,000053,000053_164.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/166.jpg,TRUE,166,000053,000053_166.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/198.jpg,TRUE,198,000053,000053_198.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/205.jpg,TRUE,205,000053,000053_205.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/217.jpg,TRUE,217,000053,000053_217.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/232.jpg,TRUE,232,000053,000053_232.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/241.jpg,TRUE,241,000053,000053_241.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/245.jpg,TRUE,245,000053,000053_245.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/246.jpg,TRUE,246,000053,000053_246.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/247.jpg,TRUE,247,000053,000053_247.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/252.jpg,TRUE,252,000053,000053_252.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/260.jpg,TRUE,260,000053,000053_260.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/262.jpg,TRUE,262,000053,000053_262.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/264.jpg,TRUE,264,000053,000053_264.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/275.jpg,TRUE,275,000053,000053_275.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/288.jpg,TRUE,288,000053,000053_288.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/289.jpg,TRUE,289,000053,000053_289.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/302.jpg,TRUE,302,000053,000053_302.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/306.jpg,TRUE,306,000053,000053_306.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/346.jpg,TRUE,346,000053,000053_346.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/347.jpg,TRUE,347,000053,000053_347.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/348.jpg,TRUE,348,000053,000053_348.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/369.jpg,TRUE,369,000053,000053_369.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/394.jpg,TRUE,394,000053,000053_394.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/407.jpg,TRUE,407,000053,000053_407.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/410.jpg,TRUE,410,000053,000053_410.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/425.jpg,TRUE,425,000053,000053_425.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/426.jpg,TRUE,426,000053,000053_426.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/453.jpg,TRUE,453,000053,000053_453.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000053/464.jpg,TRUE,464,000053,000053_464.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/8.jpg,FALSE,#VALUE!,000054,000054_8.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/9.jpg,FALSE,#VALUE!,000054,000054_9.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/23.jpg,FALSE,23,000054,000054_23.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/43.jpg,FALSE,43,000054,000054_43.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/47.jpg,FALSE,47,000054,000054_47.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/52.jpg,FALSE,52,000054,000054_52.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/53.jpg,FALSE,53,000054,000054_53.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/55.jpg,FALSE,55,000054,000054_55.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/56.jpg,FALSE,56,000054,000054_56.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/58.jpg,FALSE,58,000054,000054_58.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/60.jpg,FALSE,60,000054,000054_60.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/73.jpg,FALSE,73,000054,000054_73.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/83.jpg,FALSE,83,000054,000054_83.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/84.jpg,FALSE,84,000054,000054_84.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/86.jpg,TRUE,86,000054,000054_86.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/89.jpg,TRUE,89,000054,000054_89.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/93.jpg,TRUE,93,000054,000054_93.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/95.jpg,TRUE,95,000054,000054_95.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/101.jpg,TRUE,101,000054,000054_101.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/106.jpg,TRUE,106,000054,000054_106.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/112.jpg,TRUE,112,000054,000054_112.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/114.jpg,TRUE,114,000054,000054_114.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/136.jpg,TRUE,136,000054,000054_136.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/141.jpg,TRUE,141,000054,000054_141.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/142.jpg,TRUE,142,000054,000054_142.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/146.jpg,TRUE,146,000054,000054_146.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/150.jpg,TRUE,150,000054,000054_150.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/159.jpg,TRUE,159,000054,000054_159.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/179.jpg,TRUE,179,000054,000054_179.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/204.jpg,TRUE,204,000054,000054_204.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/217.jpg,TRUE,217,000054,000054_217.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/223.jpg,TRUE,223,000054,000054_223.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/230.jpg,TRUE,230,000054,000054_230.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/257.jpg,TRUE,257,000054,000054_257.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/262.jpg,TRUE,262,000054,000054_262.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/270.jpg,TRUE,270,000054,000054_270.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/274.jpg,TRUE,274,000054,000054_274.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/279.jpg,TRUE,279,000054,000054_279.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000054/281.jpg,TRUE,281,000054,000054_281.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/10.jpg,FALSE,10,000055,000055_10.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/12.jpg,FALSE,12,000055,000055_12.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/18.jpg,FALSE,18,000055,000055_18.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/38.jpg,FALSE,38,000055,000055_38.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/39.jpg,FALSE,39,000055,000055_39.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/45.jpg,FALSE,45,000055,000055_45.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/46.jpg,FALSE,46,000055,000055_46.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/51.jpg,FALSE,51,000055,000055_51.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/58.jpg,FALSE,58,000055,000055_58.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/89.jpg,FALSE,89,000055,000055_89.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/106.jpg,FALSE,106,000055,000055_106.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/110.jpg,FALSE,110,000055,000055_110.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/155.jpg,FALSE,155,000055,000055_155.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/174.jpg,FALSE,174,000055,000055_174.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/177.jpg,FALSE,177,000055,000055_177.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/191.jpg,FALSE,191,000055,000055_191.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/192.jpg,FALSE,192,000055,000055_192.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/194.jpg,FALSE,194,000055,000055_194.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/196.jpg,FALSE,196,000055,000055_196.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/197.jpg,FALSE,197,000055,000055_197.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/208.jpg,FALSE,208,000055,000055_208.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/211.jpg,FALSE,211,000055,000055_211.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/224.jpg,FALSE,224,000055,000055_224.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/236.jpg,FALSE,236,000055,000055_236.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/245.jpg,FALSE,245,000055,000055_245.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/247.jpg,FALSE,247,000055,000055_247.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/258.jpg,FALSE,258,000055,000055_258.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/271.jpg,FALSE,271,000055,000055_271.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/277.jpg,FALSE,277,000055,000055_277.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/280.jpg,TRUE,280,000055,000055_280.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/296.jpg,TRUE,296,000055,000055_296.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/298.jpg,TRUE,298,000055,000055_298.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/302.jpg,TRUE,302,000055,000055_302.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/307.jpg,TRUE,307,000055,000055_307.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/328.jpg,TRUE,328,000055,000055_328.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/336.jpg,TRUE,336,000055,000055_336.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/343.jpg,TRUE,343,000055,000055_343.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/345.jpg,TRUE,345,000055,000055_345.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/349.jpg,TRUE,349,000055,000055_349.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/363.jpg,TRUE,363,000055,000055_363.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/374.jpg,TRUE,374,000055,000055_374.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/375.jpg,TRUE,375,000055,000055_375.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/384.jpg,TRUE,384,000055,000055_384.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/396.jpg,TRUE,396,000055,000055_396.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/416.jpg,TRUE,416,000055,000055_416.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000055/438.jpg,TRUE,438,000055,000055_438.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/14.jpg,FALSE,14,000056,000056_14.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/25.jpg,FALSE,25,000056,000056_25.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/38.jpg,FALSE,38,000056,000056_38.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/40.jpg,FALSE,40,000056,000056_40.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/52.jpg,FALSE,52,000056,000056_52.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/67.jpg,FALSE,67,000056,000056_67.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/75.jpg,FALSE,75,000056,000056_75.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/78.jpg,FALSE,78,000056,000056_78.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/80.jpg,FALSE,80,000056,000056_80.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/84.jpg,FALSE,84,000056,000056_84.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/85.jpg,FALSE,85,000056,000056_85.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/87.jpg,FALSE,87,000056,000056_87.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/93.jpg,FALSE,93,000056,000056_93.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/106.jpg,FALSE,106,000056,000056_106.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/111.jpg,FALSE,111,000056,000056_111.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/113.jpg,FALSE,113,000056,000056_113.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/121.jpg,FALSE,121,000056,000056_121.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/124.jpg,FALSE,124,000056,000056_124.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/128.jpg,FALSE,128,000056,000056_128.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/130.jpg,FALSE,130,000056,000056_130.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/137.jpg,FALSE,137,000056,000056_137.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/139.jpg,FALSE,139,000056,000056_139.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/143.jpg,FALSE,143,000056,000056_143.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/150.jpg,FALSE,150,000056,000056_150.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/152.jpg,FALSE,152,000056,000056_152.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/158.jpg,FALSE,158,000056,000056_158.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/160.jpg,FALSE,160,000056,000056_160.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/182.jpg,TRUE,182,000056,000056_182.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/205.jpg,TRUE,205,000056,000056_205.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/277.jpg,TRUE,277,000056,000056_277.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/283.jpg,TRUE,283,000056,000056_283.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/284.jpg,TRUE,284,000056,000056_284.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/322.jpg,TRUE,322,000056,000056_322.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/333.jpg,TRUE,333,000056,000056_333.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/338.jpg,TRUE,338,000056,000056_338.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/339.jpg,TRUE,339,000056,000056_339.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/357.jpg,TRUE,357,000056,000056_357.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/363.jpg,TRUE,363,000056,000056_363.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/379.jpg,TRUE,379,000056,000056_379.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/384.jpg,TRUE,384,000056,000056_384.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000056/400.jpg,TRUE,400,000056,000056_400.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/3.jpg,FALSE,#VALUE!,000057,000057_3.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/5.jpg,FALSE,#VALUE!,000057,000057_5.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/27.jpg,FALSE,27,000057,000057_27.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/66.jpg,TRUE,66,000057,000057_66.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/73.jpg,TRUE,73,000057,000057_73.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/77.jpg,TRUE,77,000057,000057_77.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/85.jpg,TRUE,85,000057,000057_85.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/96.jpg,TRUE,96,000057,000057_96.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/108.jpg,TRUE,108,000057,000057_108.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/122.jpg,TRUE,122,000057,000057_122.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/131.jpg,TRUE,131,000057,000057_131.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/132.jpg,TRUE,132,000057,000057_132.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/182.jpg,TRUE,182,000057,000057_182.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/184.jpg,TRUE,184,000057,000057_184.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/193.jpg,TRUE,193,000057,000057_193.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/210.jpg,TRUE,210,000057,000057_210.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/228.jpg,TRUE,228,000057,000057_228.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/238.jpg,TRUE,238,000057,000057_238.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/255.jpg,TRUE,255,000057,000057_255.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000057/261.jpg,TRUE,261,000057,000057_261.jpg
FALSE,gs://w251-accident-detection/extracted_frames/extracted_frames/000058/2.jpg,FALSE,#VALUE!,000058,000058_2.jpg
